id,asin,helpful,overall,reviewText,reviewTime,reviewerID,reviewerName,summary,unixReviewTime
836,B000VKVZQM,"[0, 0]",3,"This is a story the Ms. Mitchell really has/had a chance to develops. It is right up there with the hot, emotional reads that make her so good, when she puts her all into a story. This, being a novella, is just a taste. It makes me sad that it could be so much more.  Maybe she will get it together on this story and make it a full blown book and give it the time and attention it deserves.","01 14, 2014",A3A6WRN2IONFBQ,"SilkeeeeeeReads ""VHB""",Well....,1389657600
837,B000VLCVAU,"[1, 2]",5,Was glad that I decided to get book 2 of Once Upon an Accident. Douglas and Cicely are just perfect for erach other. Could not put this book down from start to finish. Cant wait to get book 3.,"07 18, 2012",AZHZZONN1SO6P,Amazon Customer,Loved It!!!!,1342569600
838,B000VLCVAU,"[3, 5]",1,"If I hadn't been reading this book on my kindle I would have torn it to pieces! This is one of those books where the villain gleefully tells his soon-to-be victem about his evil plan and, because he took so long gloating, was killed. And the heroine was so pathetic and annoying that I wanted her to die. All of that freezing in fear and fainting. Gag! Not only that, but, for a character who is supposed to be intelligent, she couldn't even figure out who the villain was when he was standing in front of her with a gun pointed at her. There was plenty more that I could complain about, but it annoys me just thinking about it!","02 27, 2011",A3DSR0Z5ILZ423,Anne,Horrible and annoying!,1298764800
839,B000VLCVAU,"[5, 7]",5,"At age of twenty-six, Lady Cicely Ware is considered to be quite on the shelf.  She's quite determined however, not to let spinsterhood keep her from knowing what it feels like to experience passion and she quickly comes up with a list of rakes that she believes will be able to teach her.  She's always been halfway in love with Douglas, the Duke of Ethingham, so during a waltz she propositions him.  Douglas is stunned when Cicely asks him to seduce her and quickly refuses.  Although Cicely is disappointed she resolves to move on to the next gentleman on her list.  However, very much against his will, Douglas discovers that he can't allow Cicely to be in anyone's arms but his.  As they begin a sensuous journey, Douglas is stunned to find that every moment in Cicely's company makes him only want her more.  As they finally begin to realize that they are falling deeply in love, Cicely's life is threatened and Douglas will do whatever is necessary to protect her.  As the attacks continue can he find the person responsible before it's too late?Without a doubt Melissa Schroeder gets better with each and every book!  I love historical romance and admit to being a bit of a historical romance snob, so it takes a lot for me to truly become absorbed in a book in this genre.  Melissa Schroeder's Accidental series has certainly hooked me and Lessons in Seduction is a scrumptious feast that all readers of romance will want to devour!MelissaReviewed for Joyfully Reviewed","02 9, 2008",A320TMDV6KCFU,MNix,Lessons in Seduction-A Joyfully Recommended Title!,1202515200
840,B000VLCVAU,"[0, 0]",3,I've grown to enjoy Ms. Schroeder historical romances but I still feel that the story could have been much better. The characters were well developed as was the plot. The reason I couldn't give more than three stars was that the story just rushed over chunks of time to get from one point to another. These jumps happen so often that the story lost much rich details that could have added to the characters and story.,"05 25, 2014",A3A3FTADOG7IH8,Patricia,Feels incomplete,1400976000
841,B000VLCVAU,"[4, 5]",3,I so agree with the previous reviewer but would like to add that at least there was some chemistry between Cicely and Douglas unlike the previous book.  Perhaps the author will get better with time.,"04 14, 2009",A2UQK0FPY9HE1L,"Vanessa ""dreamer""",So agree . . .,1239667200
842,B000VWM0KU,"[0, 0]",5,Dragon Knights is a world where Knights ride dragons and not slay them.  Wings of Change (I Dream of Dragons I) is a Novella that can be read before FireDrake or after.  It give some backgroung and insite into Helos and the Gryphons.  It does not advance the story line but does enhance it.  Another enjoyable read in the Dragon Knight relm.,"02 12, 2014",A3HYB9AL7BZY4,A. M. Kavanagh,"Dragon Knights, Wings of Change (I Dream of Dragons I)",1392163200
843,B000VWM0KU,"[0, 0]",4,"The Dragon Knight series takes a short turn away from the main characters to tell the story of Lucia and Marcus. Lucia is a commoner who is working as a serving maid at a local tavern. Lucia has been trying to help a dragon (Sir Reynor) who is hurtand ill, but her skills are not up to the job. She finally goes to the castle to get help from a healer and is immediately involvedwith the dragon's knight Sir Marcus and his partner Sir Kaden, Reynor's mate.Lucia is a from the country of Helios, raised by the Jinn, she does not have a commoner background, she has a limited healing ability and is not afraid of dragons. Sir Marcus is totally captivated by her and his partner is also attracted in spite of his feelingsof guilt about Reynor's injury. The three can become a family, if Reynor can be healed and is able to fly again. Learning about Lucia's background and why she doesn't act the part of a serving maid becomes part of her attraction to the two knights.This story was listed as number 4.5 in the series and was only $2.66. I enjoyed this story and liked the character development,not sure if this shouldn't have been a regular book in the series, as it provides an intergral part of the plot. If you're reading the entire series, don't miss this book.","03 2, 2013",A1JXLTQ5VWPGGV,"chb-book addict ""book addict""",Side road to series...,1362182400
844,B000VWM0KU,"[0, 0]",5,"this is the fifth book in bianca d'arc's dragon seriesi loved this story, the characters were amazing as to be expectedi love this series and would highly recommend it to anybody","01 21, 2013",A1O4H95X97KDI7,Courtney,won my heart,1358726400
845,B000VWM0KU,"[0, 0]",5,This was actually part of the Dragon Knight series but introduced some characters that would be beneficial to the upcoming books in that series.  If you are looking for hot sex then this has it but it also has a great story line and introduces characters that become common place as the Dragon Knights series progresses.  The young woman in this book was of strong character although a little lost and we actually saw some flaws in the Dragon Knights she becomes involved with.  I liked where the author took this story and look forward to more in this series.,"04 9, 2013",A3FVMG7SWNF7QR,"Crazy Cat Lady ""&#34;Crazy Cat Lady&#34;""",I loved it!!,1365465600
